source_dataset,source_dataset_redacted,source_name_redaction_reason,identifier_like_filename,source_file_sha256_prefix1mb,variable,dtype,role_guess,missing_rate_sample,nunique_sample,variable_en,standard_name_en,description_en,description_fi,units,coding,notes
Tutkimusaineisto_osastojaksot_2010_2019.xlsx,Tutkimusaineisto_osastojaksot_2010_2019.xlsx,,0,ee3e7aa900449526ceb7de8c74955c18a1d37b716b193e2d177ff3de3e8dafbf,OsastojaksoAlkuPvm,int64,date,0.0,695,osastojakso_start_date,osastojakso_start_date,Inferred from name/role: Event or reference date.,,,,
Tutkimusaineisto_osastojaksot_2010_2019.xlsx,Tutkimusaineisto_osastojaksot_2010_2019.xlsx,,0,ee3e7aa900449526ceb7de8c74955c18a1d37b716b193e2d177ff3de3e8dafbf,OsastojaksoLoppuPvm,int64,date,0.0,706,osastojakso_end_date,osastojakso_end_date,Inferred from name/role: Event or reference date.,,,,
Tutkimusaineisto_osastojaksot_2010_2019.xlsx,Tutkimusaineisto_osastojaksot_2010_2019.xlsx,,0,ee3e7aa900449526ceb7de8c74955c18a1d37b716b193e2d177ff3de3e8dafbf,SaapumisSyy,str,,0.0,5,saapumis_syy,saapumis_syy,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_osastojaksot_2010_2019.xlsx,Tutkimusaineisto_osastojaksot_2010_2019.xlsx,,0,ee3e7aa900449526ceb7de8c74955c18a1d37b716b193e2d177ff3de3e8dafbf,PoistumisSyy,str,,0.000519,5,poistumis_syy,poistumis_syy,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,[REDACTED_IDENTIFIER],str,identifier,0.0,390,personal_identity_code,personal_identity_code,Inferred from name/role: Direct personal identity code (sensitive). Must be excluded from repo outputs; use pseudonymized linkage id instead.,,,,DIRECT_IDENTIFIER; must_not_be_used_in_repo_outputs
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,IkaNyt,int64,,0.0,37,age_nyt,age_nyt,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Ika_Kontaktilla,int64,,0.0,43,age_kontaktilla,age_kontaktilla,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Kayntipvm,int64,date,0.0,1407,visit_date,visit_date,Inferred from name/role: Event or reference date.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,TapaturmaPaiva,float64,date,0.9825,17,tapaturma_date,tapaturma_date,Inferred from name/role: Event or reference date.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Kuolinpvm,datetime64[us],date,0.9415,17,death_date,death_date,Inferred from name/role: Event or reference date.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Kuntakoodi,int64,,0.0,5,kuntakoodi,kuntakoodi,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,KuntaNimi,str,,0.0,5,kunta_nimi,kunta_nimi,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Pdgo,str,,0.0,250,pdgo,pdgo,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg1o,str,,0.804,157,sdg1o,sdg1o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg2o,str,,0.9085,70,sdg2o,sdg2o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg3o,str,,0.9625,42,sdg3o,sdg3o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg4o,str,,0.9805,25,sdg4o,sdg4o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg5o,str,,0.9875,19,sdg5o,sdg5o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg6o,str,,0.9935,9,sdg6o,sdg6o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg7o,str,,0.995,8,sdg7o,sdg7o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg8o,str,,0.9965,7,sdg8o,sdg8o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Sdg9o,str,,0.9985,3,sdg9o,sdg9o,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp1,str,,0.652,99,tp1,tp1,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp2,str,,0.93,12,tp2,tp2,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp3,str,,0.9995,1,tp3,tp3,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp4,float64,,1.0,0,tp4,tp4,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp5,str,,0.8525,46,tp5,tp5,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp6,str,,0.978,7,tp6,tp6,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp7,float64,,1.0,0,tp7,tp7,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp8,float64,,1.0,0,tp8,tp8,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp9,str,,0.941,35,tp9,tp9,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp10,str,,0.9995,1,tp10,tp10,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp11,float64,,1.0,0,tp11,tp11,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp12,float64,,1.0,0,tp12,tp12,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp13,str,,0.987,16,tp13,tp13,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp14,str,,0.9995,1,tp14,tp14,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp15,float64,,1.0,0,tp15,tp15,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp16,float64,,1.0,0,tp16,tp16,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp17,str,,0.9945,5,tp17,tp17,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp18,float64,,1.0,0,tp18,tp18,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp19,float64,,1.0,0,tp19,tp19,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp20,float64,,1.0,0,tp20,tp20,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp21,str,,0.9995,1,tp21,tp21,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp22,float64,,1.0,0,tp22,tp22,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp23,float64,,1.0,0,tp23,tp23,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp24,float64,,1.0,0,tp24,tp24,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,Tutkimusaineisto_pkl-k├ñynnit_2010_2019.xlsx,,0,efff79035bb53e2add08b376acaae4e8be1dfef34fd4179f730c971d9d6d5f35,Tp25,float64,,1.0,0,tp25,tp25,Inferred from name/role: Variable requiring domain confirmation.,,,,
Tutkimusaineisto_pkl_kaynnit_2010_2019.csv,Tutkimusaineisto_pkl_kaynnit_2010_2019.csv,,0,cd0363c575d2430ae142f5dc2940ce3cb44155642fc18a55719292eb3d35bb79,[REDACTED_IDENTIFIER],str,identifier,0.0,2000,personal_identity_code_age_visit_date_tapaturma_date_death_date_kuntakoodi_kunta_nimi_pdgo_sdg1o_sdg2o_sdg3o_sdg4o_sdg5o_sdg6o_sdg7o_sdg8o_sdg9o_tp1_tp2_tp3_tp4_tp5_tp6_tp7_tp8_tp9_tp10_tp11_tp12_tp13_tp14_tp15_tp16_tp17_tp18_tp19_tp20_tp21_tp22_tp23_tp24_tp25,personal_identity_code_age_visit_date_tapaturma_date_death_date_kuntakoodi_kunta_nimi_pdgo_sdg1o_sdg2o_sdg3o_sdg4o_sdg5o_sdg6o_sdg7o_sdg8o_sdg9o_tp1_tp2_tp3_tp4_tp5_tp6_tp7_tp8_tp9_tp10_tp11_tp12_tp13_tp14_tp15_tp16_tp17_tp18_tp19_tp20_tp21_tp22_tp23_tp24_tp25,Inferred from name/role: Direct personal identity code (sensitive). Must be excluded from repo outputs; use pseudonymized linkage id instead.,,,,DIRECT_IDENTIFIER; must_not_be_used_in_repo_outputs
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Tutkimus-henkilön käsittelynro,str,,0.0,500,study_henkilon_kasittelynro,study_henkilon_kasittelynro,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Tutkimus-henkilön numero,int64,,0.0,500,study_henkilon_numero,study_henkilon_numero,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Tutkimus-henkilön henkilötunnus,str,,0.0,500,study_henkilon_personal_identity_code,study_henkilon_personal_identity_code,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Ver-rokin nro,int64,,0.0,4,ver_rokin_nro,ver_rokin_nro,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Tutk.henkilön / verrokin henkilötunnus,str,,0.0,2000,tutk_henkilon_verrokin_personal_identity_code,tutk_henkilon_verrokin_personal_identity_code,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Syntymä-päivä,int64,,0.0,1810,syntyma_date,syntyma_date,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,"Syntymä-
vuosi",int64,,0.0,45,syntyma_year,syntyma_year,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Kuolinpäivä,float64,,0.678,576,kuolinpaiva,kuolinpaiva,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,"Suku-
puoli",int64,,0.0,2,suku_puoli,suku_puoli,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Indeksipäivä,int64,,0.0,397,indeksipaiva,indeksipaiva,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,Ind.pv koti- kunta,int64,,0.0,1,ind_pv_koti_kunta,ind_pv_koti_kunta,Inferred from name/role: Variable requiring domain confirmation.,,,,
Verrokit.XLSX,Verrokit.XLSX,,0,a02f100fb406a8d309273624c686613f891e4e3b6991716b841c832853c88c68,"Indeksipäivän
kotikunnan nimi",str,,0.0,1,indeksipaivan_kotikunnan_nimi,indeksipaivan_kotikunnan_nimi,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,Tutkimushenkilön numero,int64,,0.0,323,tutkimushenkilon_numero,tutkimushenkilon_numero,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,Verrokin nro,int64,,0.0,4,verrokin_nro,verrokin_nro,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,kvuosi,int64,,0.0,9,kvuosi,kvuosi,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,tpks,str,,0.0,161,tpks,tpks,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,tpksaika,int64,,0.0,42,tpksaika,tpksaika,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,vks,str,,0.730104,50,vks,vks,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,m1,str,,0.318339,112,m1,m1,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,m2,str,,0.553633,83,m2,m2,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,m3,str,,0.790657,47,m3,m3,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,m4,str,,0.99481,3,m4,m4,Inferred from name/role: Variable requiring domain confirmation.,,,,
aineisto_U1662_a.xlsx,aineisto_U1662_a.xlsx,,0,2bb69bc39cd948ca7954410960062c19e02b88143c3fb2c7a523d694cc173131,kuolpvm,int64,date,0.0,512,kuolpvm,kuolpvm_date,Inferred from name/role: Event or reference date.,,,,
sotut.xlsx,sotut.xlsx,,0,99e794c7dc6967571930bef64567df9be9512e3533cb327d0fb264429b6f97a9,NRO,int64,,0.0,541,nro,nro,Inferred from name/role: Variable requiring domain confirmation.,,,,
sotut.xlsx,sotut.xlsx,,0,99e794c7dc6967571930bef64567df9be9512e3533cb327d0fb264429b6f97a9,"1. KAAOS
Vastaan-otto-
käynti
 (pvm)",datetime64[us],date,0.0,421,1_kaaos_vastaan_otto_visit_date,1_kaaos_vastaan_otto_visit_date,Inferred from name/role: Event or reference date.,,,,
sotut.xlsx,sotut.xlsx,,0,99e794c7dc6967571930bef64567df9be9512e3533cb327d0fb264429b6f97a9,Sotu,str,,0.0,527,sotu,sotu,Inferred from name/role: Variable requiring domain confirmation.,,,,
sotut.xlsx,sotut.xlsx,,0,99e794c7dc6967571930bef64567df9be9512e3533cb327d0fb264429b6f97a9,"potilas-
tunnus",int64,,0.0,541,patient_tunnus,patient_tunnus,Inferred from name/role: Variable requiring domain confirmation.,,,,
verrokitjatutkimushenkilöt – kopio.xlsx,verrokitjatutkimushenkilöt – kopio.xlsx,,0,45f43474cfee35d9d1c216c9800814996a1373cf3afcdf0ef301b19034eee19d,FILE_UNREADABLE,,,,,,,Inferred from name/role: Source file could not be read; variable list unavailable.,,,,UNREADABLE/COPY/PASSWORD-PROTECTED
verrokitjatutkimushenkilöt.xlsx,verrokitjatutkimushenkilöt.xlsx,,0,86c8abdfe916683a56a8667241e9879d07804d9b182a6e78d036017ad29ddfa8,Tutkimus-henkilön numero,int64,,0.0,500,study_henkilon_numero,study_henkilon_numero,Inferred from name/role: Variable requiring domain confirmation.,,,,
verrokitjatutkimushenkilöt.xlsx,verrokitjatutkimushenkilöt.xlsx,,0,86c8abdfe916683a56a8667241e9879d07804d9b182a6e78d036017ad29ddfa8,Tutk.henkilön / verrokin henkilötunnus,str,,0.0,2000,tutk_henkilon_verrokin_personal_identity_code,tutk_henkilon_verrokin_personal_identity_code,Inferred from name/role: Variable requiring domain confirmation.,,,,
verrokitjatutkimushenkilöt.xlsx,verrokitjatutkimushenkilöt.xlsx,,0,86c8abdfe916683a56a8667241e9879d07804d9b182a6e78d036017ad29ddfa8,Tutkimus-henkilön henkilötunnus,str,,0.0,500,study_henkilon_personal_identity_code,study_henkilon_personal_identity_code,Inferred from name/role: Variable requiring domain confirmation.,,,,
verrokitjatutkimushenkilöt.xlsx,verrokitjatutkimushenkilöt.xlsx,,0,86c8abdfe916683a56a8667241e9879d07804d9b182a6e78d036017ad29ddfa8,Ver-rokin nro,int64,,0.0,4,ver_rokin_nro,ver_rokin_nro,Inferred from name/role: Variable requiring domain confirmation.,,,,
